judge,face,cond,C1,C2,rating
34,54,C,0.25,0.5,5
16,54,C,0.25,0.5,2
58,54,C,0.25,0.5,1
12,54,C,0.25,0.5,3
39,54,C,0.25,0.5,6
38,54,C,0.25,0.5,4
37,54,C,0.25,0.5,3
43,54,C,0.25,0.5,5
3,54,C,0.25,0.5,6
54,54,C,0.25,0.5,7
11,54,C,0.25,0.5,3
61,54,C,0.25,0.5,5
13,54,C,0.25,0.5,6
70,54,C,0.25,0.5,6
44,54,C,0.25,0.5,6
14,54,C,0.25,0.5,2
17,54,C,0.25,0.5,4
27,54,C,0.25,0.5,5
55,54,C,0.25,0.5,5
36,54,C,0.25,0.5,5
5,54,C,0.25,0.5,5
21,54,C,0.25,0.5,3
48,54,C,0.25,0.5,2
23,54,C,0.25,0.5,4
2,54,C,0.25,0.5,6
35,54,C,0.25,0.5,7
1,54,C,0.25,0.5,6
67,54,C,0.25,0.5,6
29,54,C,0.25,0.5,6
52,54,C,0.25,0.5,5
62,54,C,0.25,0.5,5
50,54,C,0.25,0.5,6
4,54,C,0.25,0.5,5
9,54,C,0.25,0.5,2
56,54,C,0.25,0.5,7
49,54,C,0.25,0.5,4
64,54,C,0.25,0.5,1
47,54,C,0.25,0.5,5
68,54,C,0.25,0.5,4
63,54,C,0.25,0.5,2
42,54,C,0.25,0.5,5
31,54,C,0.25,0.5,2
33,54,C,0.25,0.5,2
57,54,C,0.25,0.5,2
25,54,C,0.25,0.5,2
45,54,C,0.25,0.5,3
30,54,C,0.25,0.5,6
18,54,C,0.25,0.5,5
40,54,C,0.25,0.5,5
65,54,C,0.25,0.5,5
66,58,C,0.25,0.5,3
20,58,C,0.25,0.5,6
22,58,C,0.25,0.5,7
69,58,C,0.25,0.5,1
7,58,C,0.25,0.5,2
41,58,C,0.25,0.5,4
60,58,C,0.25,0.5,2
19,58,C,0.25,0.5,1
59,58,C,0.25,0.5,2
15,58,C,0.25,0.5,2
51,58,C,0.25,0.5,4
8,58,C,0.25,0.5,4
32,58,C,0.25,0.5,2
6,58,C,0.25,0.5,1
28,58,C,0.25,0.5,3
10,58,C,0.25,0.5,3
26,58,C,0.25,0.5,5
53,58,C,0.25,0.5,1
46,58,C,0.25,0.5,5
24,58,C,0.25,0.5,3
34,58,C,0.25,0.5,1
16,58,C,0.25,0.5,1
58,58,C,0.25,0.5,2
12,58,C,0.25,0.5,2
39,58,C,0.25,0.5,2
38,58,C,0.25,0.5,3
37,58,C,0.25,0.5,5
43,58,C,0.25,0.5,1
3,58,C,0.25,0.5,2
54,58,C,0.25,0.5,3
11,58,C,0.25,0.5,2
61,58,C,0.25,0.5,4
13,58,C,0.25,0.5,1
70,58,C,0.25,0.5,4
44,58,C,0.25,0.5,3
14,58,C,0.25,0.5,2
17,58,C,0.25,0.5,3
27,58,C,0.25,0.5,2
55,58,C,0.25,0.5,3
36,58,C,0.25,0.5,3
5,58,C,0.25,0.5,3
21,58,C,0.25,0.5,3
48,58,C,0.25,0.5,3
23,58,C,0.25,0.5,2
2,58,C,0.25,0.5,4
35,58,C,0.25,0.5,5
1,58,C,0.25,0.5,5
67,58,C,0.25,0.5,5
29,58,C,0.25,0.5,6
52,58,C,0.25,0.5,4
62,58,C,0.25,0.5,7
50,58,C,0.25,0.5,6
4,58,C,0.25,0.5,4
9,58,C,0.25,0.5,2
56,58,C,0.25,0.5,5
49,58,C,0.25,0.5,4
64,58,C,0.25,0.5,3
47,58,C,0.25,0.5,4
68,58,C,0.25,0.5,1
63,58,C,0.25,0.5,2
42,58,C,0.25,0.5,5
31,58,C,0.25,0.5,3
33,58,C,0.25,0.5,2
57,58,C,0.25,0.5,2
25,58,C,0.25,0.5,3
45,58,C,0.25,0.5,4
30,58,C,0.25,0.5,5
18,58,C,0.25,0.5,5
40,58,C,0.25,0.5,2
65,58,C,0.25,0.5,3
66,59,C,0.25,0.5,5
20,59,C,0.25,0.5,6
22,59,C,0.25,0.5,4
69,59,C,0.25,0.5,6
7,59,C,0.25,0.5,3
41,59,C,0.25,0.5,7
60,59,C,0.25,0.5,2
19,59,C,0.25,0.5,2
59,59,C,0.25,0.5,6
15,59,C,0.25,0.5,2
51,59,C,0.25,0.5,1
8,59,C,0.25,0.5,5
32,59,C,0.25,0.5,4
6,59,C,0.25,0.5,5
28,59,C,0.25,0.5,3
10,59,C,0.25,0.5,2
26,59,C,0.25,0.5,6
53,59,C,0.25,0.5,1
46,59,C,0.25,0.5,3
24,59,C,0.25,0.5,3
34,59,C,0.25,0.5,5
16,59,C,0.25,0.5,1
58,59,C,0.25,0.5,2
12,59,C,0.25,0.5,4
39,59,C,0.25,0.5,2
38,59,C,0.25,0.5,4
37,59,C,0.25,0.5,6
43,59,C,0.25,0.5,6
3,59,C,0.25,0.5,7
54,59,C,0.25,0.5,5
11,59,C,0.25,0.5,3
61,59,C,0.25,0.5,5
13,59,C,0.25,0.5,4
70,59,C,0.25,0.5,2
44,59,C,0.25,0.5,6
14,59,C,0.25,0.5,3
17,59,C,0.25,0.5,5
27,59,C,0.25,0.5,6
55,59,C,0.25,0.5,3
36,59,C,0.25,0.5,5
5,59,C,0.25,0.5,2
21,59,C,0.25,0.5,2
48,59,C,0.25,0.5,2
23,59,C,0.25,0.5,3
2,59,C,0.25,0.5,7
35,59,C,0.25,0.5,5
1,59,C,0.25,0.5,6
67,59,C,0.25,0.5,6
29,59,C,0.25,0.5,6
52,59,C,0.25,0.5,3
62,59,C,0.25,0.5,7
50,59,C,0.25,0.5,6
4,59,C,0.25,0.5,4
9,59,C,0.25,0.5,4
56,59,C,0.25,0.5,5
49,59,C,0.25,0.5,4
64,59,C,0.25,0.5,2
47,59,C,0.25,0.5,4
68,59,C,0.25,0.5,7
63,59,C,0.25,0.5,2
42,59,C,0.25,0.5,5
31,59,C,0.25,0.5,2
33,59,C,0.25,0.5,2
57,59,C,0.25,0.5,2
25,59,C,0.25,0.5,3
45,59,C,0.25,0.5,3
30,59,C,0.25,0.5,4
18,59,C,0.25,0.5,4
40,59,C,0.25,0.5,6
65,59,C,0.25,0.5,3
66,62,C,0.25,0.5,2
20,62,C,0.25,0.5,1
22,62,C,0.25,0.5,3
69,62,C,0.25,0.5,2
7,62,C,0.25,0.5,2
41,62,C,0.25,0.5,6
60,62,C,0.25,0.5,2
19,62,C,0.25,0.5,1
59,62,C,0.25,0.5,4
15,62,C,0.25,0.5,4
51,62,C,0.25,0.5,3
8,62,C,0.25,0.5,4
32,62,C,0.25,0.5,4
6,62,C,0.25,0.5,1
28,62,C,0.25,0.5,3
10,62,C,0.25,0.5,2
26,62,C,0.25,0.5,5
53,62,C,0.25,0.5,1
46,62,C,0.25,0.5,4
24,62,C,0.25,0.5,2
34,62,C,0.25,0.5,1
16,62,C,0.25,0.5,4
58,62,C,0.25,0.5,3
12,62,C,0.25,0.5,2
39,62,C,0.25,0.5,5
38,62,C,0.25,0.5,3
37,62,C,0.25,0.5,3
43,62,C,0.25,0.5,2
3,62,C,0.25,0.5,4
54,62,C,0.25,0.5,1
11,62,C,0.25,0.5,2
61,62,C,0.25,0.5,4
13,62,C,0.25,0.5,1
70,62,C,0.25,0.5,6
44,62,C,0.25,0.5,5
14,62,C,0.25,0.5,2
17,62,C,0.25,0.5,2
27,62,C,0.25,0.5,4
55,62,C,0.25,0.5,6
36,62,C,0.25,0.5,4
5,62,C,0.25,0.5,5
21,62,C,0.25,0.5,3
48,62,C,0.25,0.5,1
23,62,C,0.25,0.5,2
2,62,C,0.25,0.5,5
35,62,C,0.25,0.5,4
1,62,C,0.25,0.5,5
67,62,C,0.25,0.5,4
29,62,C,0.25,0.5,5
52,62,C,0.25,0.5,6
62,62,C,0.25,0.5,1
50,62,C,0.25,0.5,2
4,62,C,0.25,0.5,5
9,62,C,0.25,0.5,5
56,62,C,0.25,0.5,3
49,62,C,0.25,0.5,3
64,62,C,0.25,0.5,1
47,62,C,0.25,0.5,2
68,62,C,0.25,0.5,3
63,62,C,0.25,0.5,2
42,62,C,0.25,0.5,5
31,62,C,0.25,0.5,3
33,62,C,0.25,0.5,1
57,62,C,0.25,0.5,2
25,62,C,0.25,0.5,5
45,62,C,0.25,0.5,2
30,62,C,0.25,0.5,6
18,62,C,0.25,0.5,4
40,62,C,0.25,0.5,3
65,62,C,0.25,0.5,1
